image,category,tags
26182.jpg,Bag,"['Handbag', 'casual', 'yellow']"
38439.jpg,Bag,"['Handbag', 'formal', 'purple']"
25282.jpg,Bag,"['Handbag', 'red', 'brown']"
42840.jpg,Bag,"['black', 'Handbag']"
25180.jpg,Bag,"['Handbag', 'brown']"
17124.jpg,Bag,"['black', 'Handbag']"
47379.jpg,Bag,"['autumn', 'Handbag', 'blue', 'elegant']"
43227.jpg,Bag,"['Handbag', 'brown']"
58176.jpg,Bag,"['Handbag', 'green']"
46981.jpg,Bag,"['Handbag', 'spring', 'brown']"
20599.jpg,Bag,"['Handbag', 'casual', 'brown']"
38448.jpg,Bag,"['orange', 'Handbag', 'casual']"
27741.jpg,Bag,"['Handbag', 'red', 'formal']"
47397.jpg,Bag,"['Handbag', 'green']"
54492.jpg,Bag,"['Handbag', 'blue']"
47353.jpg,Bag,"['autumn', 'blue', 'yellow', 'elegant', 'Handbag']"
25232.jpg,Bag,"['black', 'Handbag', 'blue']"
34562.jpg,Bag,"['Handbag', 'yellow']"
37428.jpg,Bag,"['Handbag', 'elegant', 'red']"
27057.jpg,Bag,"['Handbag', 'white', 'grey']"
21547.jpg,Bag,"['Handbag', 'elegant', 'purple']"
25222.jpg,Bag,"['Handbag', 'purple']"
33393.jpg,Bag,"['Handbag', 'blue', 'casual', 'brown']"
58196.jpg,Bag,"['Handbag', 'red', 'white']"
52616.jpg,Bag,"['Handbag', 'yellow']"
8237.jpg,Bag,"['Handbag', 'blue']"
20506.jpg,Bag,"['Handbag', 'pink', 'casual']"
47732.jpg,Bag,"['Handbag', 'brown']"
47381.jpg,Bag,"['autumn', 'Handbag', 'elegant']"
21549.jpg,Bag,"['Handbag', 'blue', 'elegant']"
38449.jpg,Bag,"['Handbag', 'green', 'formal']"
54496.jpg,Bag,"['black', 'Handbag']"
49066.jpg,Bag,"['Handbag', 'blue']"
36995.jpg,Bag,"['Handbag', 'red']"
21973.jpg,Bag,"['Handbag', 'elegant', 'yellow']"
37073.jpg,Bag,"['Handbag', 'casual', 'purple']"
54009.jpg,Bag,"['black', 'Handbag']"
25013.jpg,Bag,"['Handbag', 'casual', 'red']"
53067.jpg,Bag,"['Handbag', 'brown']"
20604.jpg,Bag,"['Handbag', 'casual', 'brown']"
53889.jpg,Bag,"['Handbag', 'white']"
34867.jpg,Bag,"['black', 'Handbag', 'pink']"
10731.jpg,Bag,"['Handbag', 'brown']"
9005.jpg,Bag,"['Handbag', 'grey']"
21545.jpg,Bag,"['Handbag', 'elegant', 'red']"
54229.jpg,Bag,"['Handbag', 'green', 'brown']"
21977.jpg,Bag,"['Handbag', 'casual', 'brown']"
35898.jpg,Bag,"['Handbag', 'purple']"
34773.jpg,Bag,"['blue', 'yellow', 'green', 'white', 'Handbag']"
47142.jpg,Bag,"['black', 'Handbag', 'pink', 'white']"
16759.jpg,Bag,"['Handbag', 'white']"
58272.jpg,Bag,"['Handbag', 'red']"
17139.jpg,Bag,"['Handbag', 'brown']"
54497.jpg,Bag,"['black', 'Handbag']"
10247.jpg,Bag,"['Handbag', 'brown']"
14811.jpg,Bag,"['Handbag', 'red']"
21955.jpg,Bag,"['Handbag', 'casual', 'red', 'grey']"
21971.jpg,Bag,"['Handbag', 'casual']"
48329.jpg,Bag,"['Handbag', 'purple']"
27674.jpg,Bag,"['Handbag', 'formal', 'yellow']"
57263.jpg,Bag,"['Handbag', 'blue', 'white']"
34865.jpg,Bag,"['black', 'Handbag', 'pink']"
25207.jpg,Bag,"['Handbag', 'grey', 'formal', 'brown']"
44278.jpg,Bag,"['black', 'Handbag']"
15439.jpg,Bag,"['black', 'Handbag']"
54185.jpg,Bag,"['black', 'Handbag']"
58276.jpg,Bag,"['Handbag', 'purple']"
25211.jpg,Bag,"['Handbag', 'pink']"
39549.jpg,Bag,"['Handbag', 'green']"
21978.jpg,Bag,"['casual', 'Handbag', 'green']"
53058.jpg,Bag,"['Handbag', 'red']"
54834.jpg,Bag,"['Handbag', 'white', 'brown']"
47398.jpg,Bag,"['Handbag', 'brown']"
53673.jpg,Bag,"['Handbag', 'green']"
14808.jpg,Bag,"['Handbag', 'casual', 'red']"
47367.jpg,Bag,"['autumn', 'Handbag', 'green', 'elegant']"
20461.jpg,Bag,"['Handbag', 'casual', 'white', 'brown']"
33399.jpg,Bag,"['yellow', 'purple', 'casual', 'Handbag', 'brown']"
2659.jpg,Bag,"['Handbag', 'formal', 'brown']"
9926.jpg,Bag,"['Handbag', 'green', 'formal']"
10737.jpg,Bag,"['black', 'Handbag']"
51916.jpg,Bag,"['loose', 'Handbag', 'white', 'brown']"
10724.jpg,Bag,"['black', 'Handbag']"
52641.jpg,Bag,"['Handbag', 'red']"
49064.jpg,Bag,"['Handbag', 'red']"
27059.jpg,Bag,"['Handbag', 'elegant', 'grey']"
54507.jpg,Bag,"['Handbag', 'pink']"
21523.jpg,Bag,"['black', 'Handbag', 'elegant']"
25215.jpg,Bag,"['Handbag', 'pink']"
2661.jpg,Bag,"['Handbag', 'pink', 'casual']"
8240.jpg,Bag,['Handbag']
14814.jpg,Bag,"['Handbag', 'brown']"
21559.jpg,Bag,"['Handbag', 'blue', 'elegant']"
14796.jpg,Bag,"['Handbag', 'purple']"
51928.jpg,Bag,"['Handbag', 'brown']"
27716.jpg,Bag,"['black', 'Handbag', 'elegant']"
4614.jpg,Bag,"['Handbag', 'blue', 'grey']"
21548.jpg,Bag,"['black', 'Handbag', 'blue', 'elegant']"
48191.jpg,Bag,"['Handbag', 'green', 'formal', 'brown']"
10735.jpg,Bag,"['black', 'Handbag']"
20508.jpg,Bag,"['black', 'Handbag', 'casual']"
37077.jpg,Bag,"['Handbag', 'casual', 'brown']"
10200.jpg,Bag,"['Handbag', 'casual', 'yellow']"
20450.jpg,Bag,"['black', 'Handbag', 'casual']"
15442.jpg,Bag,"['Handbag', 'yellow']"
12348.jpg,Bag,['Handbag']
21972.jpg,Bag,"['Handbag', 'pink', 'casual', 'summer']"
21499.jpg,Bag,"['black', 'Handbag', 'elegant', 'grey']"
18035.jpg,Bag,"['Handbag', 'casual', 'red']"
10322.jpg,Bag,"['black', 'loose', 'green', 'casual', 'Handbag']"
44242.jpg,Bag,"['black', 'Handbag']"
25294.jpg,Bag,"['Handbag', 'blue']"
37422.jpg,Bag,"['black', 'Handbag', 'formal']"
24739.jpg,Bag,"['Handbag', 'elegant', 'brown']"
54512.jpg,Bag,"['Handbag', 'yellow']"
36054.jpg,Bag,"['Handbag', 'blue', 'brown']"
10230.jpg,Bag,"['Handbag', 'casual', 'brown']"
47140.jpg,Bag,"['black', 'Handbag', 'red', 'white']"
21975.jpg,Bag,"['Handbag', 'casual', 'brown']"
47930.jpg,Bag,"['black', 'Handbag']"
53069.jpg,Bag,"['Handbag', 'yellow']"
36664.jpg,Bag,"['Handbag', 'brown']"
10214.jpg,Bag,"['Handbag', 'casual', 'brown']"
54813.jpg,Bag,"['Handbag', 'white', 'brown']"
52639.jpg,Bag,"['black', 'Handbag', 'grey']"
47352.jpg,Bag,"['autumn', 'Handbag', 'elegant', 'yellow']"
26434.jpg,Bag,"['Handbag', 'red']"
54546.jpg,Bag,"['Handbag', 'blue']"
27671.jpg,Bag,"['Handbag', 'pink']"
25263.jpg,Bag,"['black', 'Handbag', 'yellow']"
59432.jpg,Bag,"['black', 'Handbag']"
36676.jpg,Bag,"['black', 'Handbag', 'red', 'white']"
21488.jpg,Bag,"['Handbag', 'elegant', 'red']"
10725.jpg,Bag,"['Handbag', 'green']"
33456.jpg,Bag,"['Handbag', 'casual', 'green']"
25231.jpg,Bag,"['Handbag', 'blue']"
25194.jpg,Bag,"['black', 'Handbag', 'yellow']"
27744.jpg,Bag,"['black', 'Handbag', 'formal']"
36672.jpg,Bag,"['Handbag', 'pink', 'white', 'purple']"
46977.jpg,Bag,"['black', 'Handbag', 'spring']"
20623.jpg,Bag,"['Handbag', 'white']"
20499.jpg,Bag,"['Handbag', 'casual', 'yellow', 'brown']"
26431.jpg,Bag,"['Handbag', 'grey']"
39917.jpg,Bag,"['Handbag', 'yellow']"
21511.jpg,Bag,"['Handbag', 'pink', 'elegant']"
16760.jpg,Bag,"['black', 'Handbag']"
16764.jpg,Bag,"['Handbag', 'white']"
47292.jpg,Bag,"['autumn', 'Handbag', 'elegant', 'purple']"
25264.jpg,Bag,"['Handbag', 'white']"
10226.jpg,Bag,"['black', 'Handbag', 'casual']"
21544.jpg,Bag,"['Handbag', 'blue', 'elegant']"
8254.jpg,Bag,"['Handbag', 'red']"
52642.jpg,Bag,"['Handbag', 'brown']"
53888.jpg,Bag,"['Handbag', 'yellow']"
25252.jpg,Bag,"['orange', 'Handbag', 'grey']"
2672.jpg,Bag,"['Handbag', 'elegant', 'red']"
8260.jpg,Bag,"['black', 'Handbag', 'white']"
24652.jpg,Bag,"['Handbag', 'casual', 'white']"
25284.jpg,Bag,"['Handbag', 'brown']"
42888.jpg,Bag,"['Handbag', 'white']"
52633.jpg,Bag,"['Handbag', 'grey']"
18031.jpg,Bag,"['black', 'Handbag']"
25246.jpg,Bag,"['Handbag', 'brown']"
25245.jpg,Bag,"['orange', 'Handbag']"
25145.jpg,Bag,"['Handbag', 'yellow']"
20601.jpg,Bag,"['Handbag', 'casual', 'purple']"
8520.jpg,Bag,"['Handbag', 'waterproof', 'grey']"
53985.jpg,Bag,"['Handbag', 'brown']"
25195.jpg,Bag,"['Handbag', 'yellow']"
54509.jpg,Bag,"['Handbag', 'yellow']"
51920.jpg,Bag,"['Handbag', 'blue']"
2671.jpg,Bag,"['black', 'Handbag']"
14885.jpg,Bag,"['Handbag', 'grey']"
34764.jpg,Bag,"['Handbag', 'red', 'white']"
34780.jpg,Bag,"['black', 'orange', 'Handbag', 'white']"
38424.jpg,Bag,"['Handbag', 'casual', 'purple']"
2655.jpg,Bag,"['Handbag', 'formal', 'brown']"
43570.jpg,Bag,"['black', 'Handbag']"
34770.jpg,Bag,"['orange', 'Handbag', 'white', 'brown']"
47294.jpg,Bag,"['Handbag', 'purple']"
34881.jpg,Bag,"['Handbag', 'pink']"
34877.jpg,Bag,"['Handbag', 'pink', 'blue']"
27738.jpg,Bag,"['Handbag', 'formal', 'brown']"
47128.jpg,Bag,"['Handbag', 'blue', 'red', 'white']"
46966.jpg,Bag,"['Handbag', 'spring', 'brown']"
21494.jpg,Bag,"['black', 'Handbag', 'elegant', 'grey']"
53990.jpg,Bag,"['Handbag', 'yellow']"
57231.jpg,Bag,"['black', 'Handbag']"
25260.jpg,Bag,"['Handbag', 'white', 'formal']"
47366.jpg,Bag,"['autumn', 'Handbag', 'blue', 'elegant']"
53657.jpg,Bag,['Handbag']
36051.jpg,Bag,"['Handbag', 'green', 'brown']"
20854.jpg,Bag,"['Handbag', 'casual', 'red']"
20852.jpg,Bag,"['Handbag', 'yellow']"
20419.jpg,Bag,"['Handbag', 'blue', 'casual']"
47330.jpg,Bag,"['Handbag', 'brown']"
21943.jpg,Bag,"['Handbag', 'casual', 'purple']"
20930.jpg,Bag,"['Handbag', 'red']"
25161.jpg,Bag,"['black', 'Handbag']"
57261.jpg,Bag,"['Handbag', 'brown']"
47896.jpg,Bag,"['Handbag', 'green']"
53682.jpg,Bag,"['Handbag', 'yellow']"
25398.jpg,Bag,"['Handbag', 'brown']"
14809.jpg,Bag,"['Handbag', 'grey']"
58180.jpg,Bag,"['Handbag', 'red']"
20459.jpg,Bag,"['Handbag', 'casual', 'purple']"
28446.jpg,Bag,"['Handbag', 'pink', 'elegant']"
46974.jpg,Bag,"['orange', 'Handbag', 'spring', 'brown']"
49562.jpg,Bag,"['black', 'Handbag', 'grey']"
52638.jpg,Bag,"['Handbag', 'blue', 'grey']"
36506.jpg,Bag,"['black', 'Handbag']"
29726.jpg,Bag,"['Handbag', 'elegant']"
38441.jpg,Bag,"['Handbag', 'casual', 'brown']"
53651.jpg,Bag,"['Handbag', 'blue']"
37955.jpg,Bag,"['black', 'Handbag']"
37415.jpg,Bag,"['Handbag', 'elegant', 'red']"
25285.jpg,Bag,"['black', 'Handbag']"
16758.jpg,Bag,['Handbag']
37423.jpg,Bag,"['Handbag', 'formal', 'purple']"
17129.jpg,Bag,"['black', 'Handbag', 'formal']"
52759.jpg,Bag,"['Handbag', 'elegant', 'brown']"
2673.jpg,Bag,"['black', 'Handbag']"
37001.jpg,Bag,"['Handbag', 'blue']"
53946.jpg,Bag,"['Handbag', 'grey']"
36035.jpg,Bag,"['Handbag', 'green', 'brown']"
24625.jpg,Bag,['Handbag']
25157.jpg,Bag,"['black', 'Handbag']"
21551.jpg,Bag,"['Handbag', 'pink', 'elegant']"
57243.jpg,Bag,"['Handbag', 'brown']"
51325.jpg,Bag,"['black', 'Handbag', 'grey']"
20397.jpg,Bag,"['Handbag', 'casual', 'brown']"
21521.jpg,Bag,"['Handbag', 'pink', 'elegant']"
25151.jpg,Bag,"['black', 'Handbag']"
20394.jpg,Bag,"['Handbag', 'casual', 'red']"
34882.jpg,Bag,"['Handbag', 'pink', 'red']"
14877.jpg,Bag,"['black', 'Handbag', 'red', 'grey']"
3399.jpg,Bag,"['Handbag', 'yellow']"
36993.jpg,Bag,"['black', 'Handbag']"
25172.jpg,Bag,"['Handbag', 'brown']"
53894.jpg,Bag,"['Handbag', 'yellow', 'brown']"
17120.jpg,Bag,"['black', 'Handbag', 'formal']"
9585.jpg,Bag,"['black', 'Handbag', 'grey']"
52758.jpg,Bag,"['Handbag', 'elegant', 'brown']"
9577.jpg,Bag,"['black', 'Handbag']"
25296.jpg,Bag,"['Handbag', 'green']"
33457.jpg,Bag,"['Handbag', 'casual', 'red']"
14817.jpg,Bag,"['Handbag', 'brown']"
35897.jpg,Bag,"['Handbag', 'brown']"
42834.jpg,Bag,"['Handbag', 'formal', 'brown', 'grey']"
33441.jpg,Bag,"['Handbag', 'casual', 'purple']"
13949.jpg,Bag,"['Handbag', 'blue']"
54396.jpg,Bag,"['black', 'Handbag']"
42861.jpg,Bag,"['Handbag', 'formal', 'yellow', 'brown']"
46975.jpg,Bag,"['Handbag', 'green', 'spring']"
53944.jpg,Bag,"['black', 'Handbag']"
4604.jpg,Bag,"['Handbag', 'pink', 'grey']"
25799.jpg,Bag,"['Handbag', 'blue']"
38692.jpg,Bag,"['Handbag', 'white']"
52767.jpg,Bag,"['Handbag', 'elegant', 'white']"
53911.jpg,Bag,"['Handbag', 'yellow', 'brown']"
54398.jpg,Bag,"['Handbag', 'blue']"
53061.jpg,Bag,"['Handbag', 'brown']"
51932.jpg,Bag,"['black', 'Handbag']"
37081.jpg,Bag,"['Handbag', 'casual', 'brown']"
38462.jpg,Bag,"['Handbag', 'blue', 'casual']"
35911.jpg,Bag,"['Handbag', 'red']"
47386.jpg,Bag,"['Handbag', 'yellow']"
10204.jpg,Bag,"['Handbag', 'casual', 'purple']"
35147.jpg,Bag,"['Handbag', 'white', 'brown']"
38456.jpg,Bag,"['orange', 'Handbag', 'casual']"
21753.jpg,Bag,"['Handbag', 'elegant', 'brown']"
42858.jpg,Bag,"['Handbag', 'brown']"
3401.jpg,Bag,"['black', 'blue', 'red', 'yellow', 'white', 'Handbag', 'brown', 'grey']"
20488.jpg,Bag,"['black', 'Handbag', 'casual']"
21505.jpg,Bag,"['Handbag', 'elegant', 'yellow', 'brown']"
17122.jpg,Bag,"['Handbag', 'blue']"
52618.jpg,Bag,"['black', 'Handbag', 'brown']"
44252.jpg,Bag,"['Handbag', 'purple']"
17136.jpg,Bag,"['black', 'Handbag']"
20568.jpg,Bag,"['Handbag', 'casual', 'brown']"
20629.jpg,Bag,"['black', 'Handbag', 'casual']"
5874.jpg,Bag,"['black', 'Handbag']"
27037.jpg,Bag,"['Handbag', 'brown']"
54407.jpg,Bag,"['Handbag', 'purple']"
53886.jpg,Bag,"['black', 'Handbag']"
14879.jpg,Bag,"['black', 'Handbag', 'casual']"
24736.jpg,Bag,"['yellow', 'black', 'casual', 'Handbag', 'brown']"
25271.jpg,Bag,"['Handbag', 'red']"
25156.jpg,Bag,"['black', 'Handbag']"
27677.jpg,Bag,"['Handbag', 'blue']"
42883.jpg,Bag,"['yellow', 'grey', 'black', 'Handbag', 'brown']"
25152.jpg,Bag,"['black', 'Handbag']"
20933.jpg,Bag,"['Handbag', 'casual', 'purple']"
37419.jpg,Bag,"['Handbag', 'red', 'formal']"
10736.jpg,Bag,"['Handbag', 'red']"
58174.jpg,Bag,"['Handbag', 'white', 'brown']"
27690.jpg,Bag,"['black', 'Handbag', 'elegant']"
51904.jpg,Bag,"['Handbag', 'red']"
2651.jpg,Bag,"['black', 'Handbag', 'white']"
54016.jpg,Bag,"['Handbag', 'red']"
8255.jpg,Bag,"['casual', 'Handbag', 'green']"
51924.jpg,Bag,"['Handbag', 'white']"
21527.jpg,Bag,"['Handbag', 'white']"
47141.jpg,Bag,"['black', 'orange', 'Handbag', 'white']"
27747.jpg,Bag,"['Handbag', 'formal', 'brown']"
18163.jpg,Bag,['Handbag']
53062.jpg,Bag,"['black', 'Handbag']"
57835.jpg,Bag,"['Handbag', 'brown']"
37005.jpg,Bag,"['Handbag', 'blue']"
25174.jpg,Bag,"['Handbag', 'brown']"
25165.jpg,Bag,"['black', 'Handbag']"
20490.jpg,Bag,"['Handbag', 'elegant', 'brown']"
18039.jpg,Bag,"['Handbag', 'brown', 'grey']"
18042.jpg,Bag,['Handbag']
53927.jpg,Bag,"['black', 'Handbag']"
30205.jpg,Bag,"['Handbag', 'pink']"
31922.jpg,Bag,"['black', 'orange', 'Handbag']"
21996.jpg,Bag,"['Handbag', 'casual', 'yellow']"
51923.jpg,Bag,"['Handbag', 'pink', 'brown']"
25214.jpg,Bag,"['Handbag', 'pink']"
25226.jpg,Bag,"['Handbag', 'blue']"
18034.jpg,Bag,"['Handbag', 'summer', 'yellow']"
49568.jpg,Bag,"['Handbag', 'red']"
53930.jpg,Bag,"['Handbag', 'grey']"
33370.jpg,Bag,"['Handbag', 'summer', 'formal', 'brown']"
25202.jpg,Bag,"['Handbag', 'yellow']"
15436.jpg,Bag,"['Handbag', 'red']"
49557.jpg,Bag,"['Handbag', 'red']"
15451.jpg,Bag,"['Handbag', 'brown']"
20516.jpg,Bag,"['black', 'Handbag', 'casual']"
1597.jpg,Bag,"['black', 'Handbag']"
9917.jpg,Bag,"['Handbag', 'red', 'grey']"
49559.jpg,Bag,"['Handbag', 'purple']"
58280.jpg,Bag,"['Handbag', 'blue']"
21995.jpg,Bag,"['Handbag', 'casual', 'grey']"
58275.jpg,Bag,"['Handbag', 'pink']"
47880.jpg,Bag,"['Handbag', 'grey']"
43333.jpg,Bag,"['black', 'Handbag', 'brown']"
38474.jpg,Bag,"['Handbag', 'casual', 'grey']"
53068.jpg,Bag,"['black', 'Handbag']"
47376.jpg,Bag,"['black', 'Handbag']"
33423.jpg,Bag,"['Handbag', 'casual', 'brown']"
57226.jpg,Bag,"['black', 'Handbag']"
12493.jpg,Bag,"['black', 'Handbag']"
48327.jpg,Bag,"['Handbag', 'green']"
53994.jpg,Bag,"['black', 'Handbag', 'white']"
35917.jpg,Bag,"['Handbag', 'red', 'white']"
46976.jpg,Bag,"['black', 'Handbag', 'spring', 'slim']"
47126.jpg,Bag,"['black', 'orange', 'Handbag']"
25244.jpg,Bag,"['casual', 'Handbag', 'green']"
47289.jpg,Bag,"['autumn', 'Handbag', 'elegant', 'red']"
47868.jpg,Bag,['Handbag']
47395.jpg,Bag,"['autumn', 'Handbag', 'green', 'elegant']"
42868.jpg,Bag,"['black', 'Handbag']"
47298.jpg,Bag,"['Handbag', 'purple']"
34872.jpg,Bag,"['Handbag', 'pink', 'blue']"
20521.jpg,Bag,"['black', 'Handbag', 'casual', 'brown']"
54183.jpg,Bag,"['Handbag', 'white']"
31924.jpg,Bag,"['black', 'Handbag']"
21510.jpg,Bag,"['Handbag', 'elegant', 'white', 'grey']"
25243.jpg,Bag,"['Handbag', 'green', 'brown']"
38465.jpg,Bag,"['black', 'Handbag', 'casual']"
29737.jpg,Bag,"['Handbag', 'green', 'elegant']"
47297.jpg,Bag,"['autumn', 'Handbag', 'elegant', 'yellow']"
21546.jpg,Bag,"['Handbag', 'pink']"
20615.jpg,Bag,"['Handbag', 'casual', 'red']"
33454.jpg,Bag,"['Handbag', 'yellow']"
17131.jpg,Bag,"['black', 'Handbag', 'formal']"
37416.jpg,Bag,"['Handbag', 'elegant', 'white', 'yellow']"
37068.jpg,Bag,"['black', 'Handbag', 'casual']"
57845.jpg,Bag,"['black', 'Handbag']"
20505.jpg,Bag,"['Handbag', 'casual', 'yellow']"
34883.jpg,Bag,"['Handbag', 'pink']"
53655.jpg,Bag,['Handbag']
18029.jpg,Bag,"['black', 'Handbag', 'elegant', 'grey']"
53369.jpg,Bag,"['black', 'Handbag', 'grey']"
54382.jpg,Bag,"['Handbag', 'green']"
20968.jpg,Bag,"['Handbag', 'casual', 'red', 'yellow']"
47336.jpg,Bag,"['autumn', 'Handbag', 'green', 'elegant']"
37408.jpg,Bag,"['Handbag', 'pink', 'elegant']"
10222.jpg,Bag,"['Handbag', 'casual', 'grey']"
58273.jpg,Bag,"['Handbag', 'grey']"
25228.jpg,Bag,"['black', 'Handbag', 'blue']"
17125.jpg,Bag,"['black', 'Handbag', 'casual']"
20962.jpg,Bag,"['Handbag', 'brown']"
47921.jpg,Bag,"['Handbag', 'brown']"
21543.jpg,Bag,"['black', 'Handbag', 'elegant']"
34759.jpg,Bag,"['black', 'Handbag', 'yellow']"
54392.jpg,Bag,"['Handbag', 'red']"
54490.jpg,Bag,"['orange', 'Handbag', 'yellow']"
38133.jpg,Bag,"['Handbag', 'red']"
27678.jpg,Bag,"['Handbag', 'formal', 'brown']"
33455.jpg,Bag,"['Handbag', 'brown']"
57846.jpg,Bag,"['Handbag', 'yellow']"
54500.jpg,Bag,"['Handbag', 'brown']"
47148.jpg,Bag,"['black', 'orange', 'green', 'white', 'Handbag']"
10208.jpg,Bag,"['Handbag', 'blue', 'casual']"
27067.jpg,Bag,"['Handbag', 'grey']"
29725.jpg,Bag,"['Handbag', 'green', 'elegant']"
21946.jpg,Bag,"['black', 'Handbag', 'casual']"
49519.jpg,Bag,"['Handbag', 'yellow']"
14815.jpg,Bag,"['Handbag', 'casual', 'purple']"
21553.jpg,Bag,"['black', 'Handbag', 'elegant']"
33634.jpg,Bag,"['Handbag', 'green']"
54475.jpg,Bag,"['Handbag', 'blue']"
21991.jpg,Bag,"['Handbag', 'casual', 'brown']"
24742.jpg,Bag,"['Handbag', 'casual']"
42837.jpg,Bag,"['black', 'Handbag', 'formal']"
42867.jpg,Bag,"['black', 'Handbag', 'winter']"
47341.jpg,Bag,"['black', 'Handbag']"
36998.jpg,Bag,"['Handbag', 'brown']"
25241.jpg,Bag,"['Handbag', 'green']"
33431.jpg,Bag,"['Handbag', 'green']"
21536.jpg,Bag,"['Handbag', 'pink', 'elegant', 'red']"
27724.jpg,Bag,"['Handbag', 'elegant', 'yellow']"
3398.jpg,Bag,"['black', 'Handbag', 'casual']"
21508.jpg,Bag,"['black', 'Handbag', 'casual']"
21988.jpg,Bag,"['Handbag', 'casual', 'grey']"
38451.jpg,Bag,"['Handbag', 'casual', 'green']"
28442.jpg,Bag,"['Handbag', 'pink', 'blue', 'elegant']"
21949.jpg,Bag,"['Handbag', 'casual', 'purple']"
57254.jpg,Bag,"['Handbag', 'red', 'grey']"
5856.jpg,Bag,"['Handbag', 'brown']"
14807.jpg,Bag,"['black', 'Handbag']"
10773.jpg,Bag,"['black', 'Handbag', 'red']"
58194.jpg,Bag,"['black', 'Handbag']"
53979.jpg,Bag,"['black', 'Handbag', 'red']"
21541.jpg,Bag,"['Handbag', 'elegant', 'brown']"
29728.jpg,Bag,['Handbag']
9921.jpg,Bag,"['Handbag', 'white', 'grey']"
20387.jpg,Bag,"['Handbag', 'casual', 'purple']"
27733.jpg,Bag,"['Handbag', 'formal', 'grey']"
44249.jpg,Bag,"['Handbag', 'red']"
27722.jpg,Bag,"['Handbag', 'elegant', 'purple']"
27682.jpg,Bag,"['black', 'Handbag', 'elegant']"
21954.jpg,Bag,"['black', 'Handbag', 'casual']"
58928.jpg,Bag,"['Handbag', 'green', 'white']"
25275.jpg,Bag,"['Handbag', 'red']"
49542.jpg,Bag,"['Handbag', 'blue']"
57838.jpg,Bag,"['Handbag', 'grey']"
21964.jpg,Bag,"['Handbag', 'casual', 'brown', 'grey']"
42860.jpg,Bag,"['Handbag', 'white', 'formal']"
25158.jpg,Bag,"['black', 'Handbag']"
25230.jpg,Bag,"['Handbag', 'blue']"
47956.jpg,Bag,"['yellow', 'pink', 'grey', 'white', 'Handbag']"
37432.jpg,Bag,"['Handbag', 'green', 'elegant']"
52649.jpg,Bag,"['orange', 'Handbag']"
37418.jpg,Bag,"['Handbag', 'elegant']"
54494.jpg,Bag,"['black', 'Handbag']"
34899.jpg,Bag,"['Handbag', 'green', 'white']"
10733.jpg,Bag,"['Handbag', 'purple']"
25196.jpg,Bag,"['Handbag', 'yellow']"
1939.jpg,Bag,['Handbag']
43288.jpg,Bag,"['Handbag', 'blue', 'formal']"
17137.jpg,Bag,"['black', 'Handbag']"
25250.jpg,Bag,"['Handbag', 'brown']"
17631.jpg,Bag,"['sporty', 'Handbag', 'yellow', 'grey']"
18794.jpg,Bag,"['Handbag', 'casual', 'yellow']"
8244.jpg,Bag,"['Handbag', 'casual', 'green']"
28445.jpg,Bag,"['Handbag', 'pink', 'casual']"
47360.jpg,Bag,"['autumn', 'Handbag', 'green', 'elegant']"
51915.jpg,Bag,"['Handbag', 'blue']"
2665.jpg,Bag,"['Handbag', 'white']"
10250.jpg,Bag,"['Handbag', 'brown']"
53660.jpg,Bag,"['Handbag', 'brown']"
47417.jpg,Bag,"['Handbag', 'elegant', 'red']"
20518.jpg,Bag,"['Handbag', 'casual', 'purple']"
29727.jpg,Bag,"['Handbag', 'green', 'elegant']"
34782.jpg,Bag,"['orange', 'Handbag', 'green', 'white']"
33437.jpg,Bag,"['Handbag', 'blue', 'casual']"
21958.jpg,Bag,"['Handbag', 'casual', 'white', 'grey']"
47339.jpg,Bag,"['Handbag', 'blue', 'red', 'grey']"
47433.jpg,Bag,"['autumn', 'Handbag', 'elegant', 'brown']"
25218.jpg,Bag,"['black', 'Handbag', 'pink']"
24624.jpg,Bag,"['Handbag', 'green', 'elegant']"
37080.jpg,Bag,"['casual', 'Handbag', 'blue']"
22015.jpg,Bag,"['Handbag', 'casual', 'red']"
47391.jpg,Bag,"['autumn', 'yellow', 'elegant', 'green', 'Handbag']"
27736.jpg,Bag,"['black', 'Handbag']"
34874.jpg,Bag,"['Handbag', 'pink', 'blue']"
27061.jpg,Bag,"['Handbag', 'pink', 'formal']"
36052.jpg,Bag,"['Handbag', 'green', 'brown']"
58173.jpg,Bag,"['Handbag', 'green', 'brown']"
31911.jpg,Bag,"['Handbag', 'blue']"
53688.jpg,Bag,"['orange', 'Handbag', 'yellow']"
53670.jpg,Bag,"['orange', 'Handbag']"
27742.jpg,Bag,"['Handbag', 'brown']"
53659.jpg,Bag,"['Handbag', 'brown', 'grey']"
21533.jpg,Bag,"['Handbag', 'pink', 'slim']"
22009.jpg,Bag,"['black', 'Handbag', 'casual', 'grey']"
57246.jpg,Bag,"['Handbag', 'red']"
37083.jpg,Bag,"['casual', 'Handbag', 'green']"
37411.jpg,Bag,"['Handbag', 'elegant', 'brown']"
1941.jpg,Bag,"['Handbag', 'brown']"
47374.jpg,Bag,"['Handbag', 'green', 'purple']"
27675.jpg,Bag,"['Handbag', 'formal', 'brown']"
21945.jpg,Bag,"['Handbag', 'elegant', 'brown']"
35902.jpg,Bag,"['Handbag', 'blue']"
47145.jpg,Bag,"['Handbag', 'blue', 'white', 'green']"
47138.jpg,Bag,"['black', 'Handbag', 'green', 'white']"
